,Line Type,Plan Type,Data Type,Promo Type,Model,Promo Value,Brand,Week,Date,Retailer,Type
0,NULL,Sim-Free,NULL,Merchandise,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Apple iPhone 13 Pro Max,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Apple iPhone 13 Pro,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Google Pixel 7,9,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Google Pixel 7,144,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Google Pixel 7,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Google Pixel 7,150,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Google Pixel 7,11,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Google Pixel 6,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Samsung Galaxy S22,15,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Samsung Galaxy S22,144,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Samsung Galaxy S22,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Samsung Galaxy S22,120,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Samsung Galaxy S22,11,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Samsung Galaxy S23,15,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Samsung Galaxy S23,150,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Samsung Galaxy S23,144,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Samsung Galaxy S23,150,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Samsung Galaxy S23,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Samsung Galaxy S23,50,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Samsung Galaxy S23,11,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Samsung S21 FE,15,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Samsung S21 FE,144,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Samsung S21 FE,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Samsung S21 FE,120,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Samsung S21 FE,11,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Apple iPhone 14,50,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Apple iPhone 14,144,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Apple iPhone 14,50,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Apple iPhone 14,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Apple iPhone 14,100,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Apple iPhone 14,11,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Apple iPhone 13,144,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Apple iPhone 13,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Apple iPhone 13,100,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Apple iPhone 13,11,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Apple iPhone 13 mini,144,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Apple iPhone 13 mini,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Apple iPhone 13 mini,100,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Apple iPhone 13 mini,11,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Google Pixel 7a,9,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Google Pixel 7a,144,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Google Pixel 7a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Google Pixel 7a,120,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Google Pixel 7a,11,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Google Pixel 6a,9,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Google Pixel 6a,144,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Google Pixel 6a,0,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Google Pixel 6a,100,Google,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Google Pixel 6a,11,Google,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Samsung Galaxy A53,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Samsung Galaxy A54,40,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Samsung Galaxy A54,144,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Samsung Galaxy A54,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Samsung Galaxy A54,50,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Samsung Galaxy A54,11,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Samsung Galaxy A34,40,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Samsung Galaxy A34,50,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Samsung Galaxy A34,144,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Instant Discount,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Cashback,Samsung Galaxy A34,0,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Tradein Bumpup,Samsung Galaxy A34,50,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Free Subscription,Samsung Galaxy A34,11,Samsung,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Bundle,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Free Subscription,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Merchandise,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Device Cost discount,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Instant Discount,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Cashback,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Sim-Free,NULL,Tradein Bumpup,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Bundle,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Merchandise,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Gift Card,Apple iPhone SE3,0,Apple,W28,10-07-2023,Orange,Orange
0,NULL,Rate Plan,NULL,Rate Plan Discount(Max),Apple iPhone SE3,144,Apple,W28,10-07-2023,Orange,Orange
